time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-04-03T11:26:59.650Z,33.4825,-116.473,15.47,1.07,ml,26,54,0.0568,0.08,ci,ci15485049,2014-04-03T14:46:55.050Z,"20km ESE of Anza, California",earthquake
2014-04-03T11:22:46.000Z,60.997,-150.082,27.7,1.1,ml,,,,1.21,ak,ak11211962,2014-04-03T11:51:22.183Z,"26km SSW of Anchorage, Alaska",earthquake
2014-04-03T11:11:33.300Z,44.522,-111.1257,12.5,0.8,Ml,,147.6,0.08983153,0.15,uu,uu60063192,2014-04-07T22:40:23.442Z,"15km S of West Yellowstone, Montana",earthquake
2014-04-03T11:09:26.100Z,44.5263,-111.1413,14.4,2.5,Ml,,43.2,0.08084838,0.18,uu,uu60063187,2014-04-08T16:45:48.006Z,"15km S of West Yellowstone, Montana",earthquake
2014-04-03T10:59:46.000Z,33.898,-117.9603333,4.06,2.47,ml,73,56,0.04097,0.2,ci,ci15485041,2014-04-04T06:14:01.782Z,"3km SSW of La Habra, California",earthquake
2014-04-03T10:52:31.480Z,33.4233333,-116.3791667,13.49,0.69,ml,19,152,0.1071,0.09,ci,ci15485033,2014-04-03T15:14:00.660Z,"18km N of Borrego Springs, California",earthquake
2014-04-03T10:51:41.730Z,38.8438339,-122.8300018,2.34,0.81,md,8,78,0.006766,0.01,nc,nc72192805,2014-04-03T12:43:08.233Z,"9km WNW of Cobb, California",earthquake
2014-04-03T10:50:18.000Z,61.3361,-149.8849,29.2,1.8,ml,,,,0.9,ak,ak11211925,2014-04-03T11:13:29.480Z,"13km N of Anchorage, Alaska",earthquake
2014-04-03T10:47:50.950Z,37.6065,-118.8953333,6.79,0.22,md,14,160,0.0168,0.03,nc,nc72192800,2014-04-03T17:16:40.940Z,"8km SE of Mammoth Lakes, California",earthquake
2014-04-03T10:47:33.780Z,38.8419991,-122.8314972,2.54,0.43,md,5,99,0.004616,0.01,nc,nc72192795,2014-04-03T12:16:10.309Z,"9km WNW of Cobb, California",earthquake
2014-04-03T10:45:44.600Z,38.8418,-122.8307,2.8,1.4,Md,,61.2,0.01796631,0.02,nc,nc72192790,2014-04-03T11:54:02.961Z,"9km WNW of Cobb, California",earthquake
2014-04-03T10:31:29.000Z,37.5192,-118.7865,6.7,0.5,Md,,158.4,0.08084838,0.02,nc,nc72192780,2014-04-03T17:51:06.466Z,"21km SE of Mammoth Lakes, California",earthquake
2014-04-03T10:31:01.436Z,37.3558,-117.1263,13.0985,1.31,ml,11,168.41,0.383,0.1528,nn,nn00442737,2014-04-03T17:26:24.000Z,"40km SSE of Goldfield, Nevada",earthquake
2014-04-03T10:26:01.680Z,48.4659,153.0077,155.2,4.3,mb,,157,5.517,0.57,us,usc000p2p1,2014-04-03T18:28:35.780Z,"Kuril Islands",earthquake
2014-04-03T10:23:21.600Z,48.527,-122.9815,50.3,1.5,Md,,100.8,0.17966306,0.11,uw,uw60734926,2014-04-03T17:40:26.499Z,"2km ESE of Friday Harbor, Washington",earthquake
2014-04-03T09:54:59.350Z,38.8209991,-122.767334,2.88,0.5,md,9,75,0.00967,0.01,nc,nc72192760,2014-04-03T10:54:06.654Z,"3km W of Cobb, California",earthquake
2014-04-03T09:49:12.600Z,44.761,-110.772,9.2,1.5,Md,,187.2,0.06288207,0.04,uu,uu60004100,2014-04-03T15:37:17.574Z,"28km ENE of West Yellowstone, Montana",earthquake
2014-04-03T09:49:06.100Z,44.7578,-110.7755,9.6,1.4,Ml,,180,0.06288207,0.09,uu,uu60063177,2014-04-03T15:34:38.992Z,"28km ENE of West Yellowstone, Montana",earthquake
2014-04-03T09:47:57.270Z,-20.6132,-70.8951,10.05,4.9,mb,,136,1.244,1.12,us,usc000p2lw,2014-04-03T17:50:28.870Z,"89km WSW of Iquique, Chile",earthquake
2014-04-03T09:41:24.000Z,61.4526,-146.7033,21.3,1.3,ml,,,,0.58,ak,ak11211742,2014-04-03T09:58:29.091Z,"40km NNW of Valdez, Alaska",earthquake
2014-04-03T09:37:49.000Z,63.9529,-148.9819,100,1.4,ml,,,,1.26,ak,ak11211736,2014-04-03T09:58:30.102Z,"10km N of Healy, Alaska",earthquake
2014-04-03T09:37:32.570Z,33.6496667,-116.7276667,16.24,0.53,ml,19,85,0.06236,0.09,ci,ci15485025,2014-04-03T15:18:20.330Z,"10km S of Idyllwild-Pine Cove, California",earthquake
2014-04-03T09:30:19.640Z,-5.406,102.1369,11.1,5.6,mb,,82,1.32,1.29,us,usc000p2la,2014-04-03T17:56:33.000Z,"178km S of Bengkulu, Indonesia",earthquake
2014-04-03T09:23:21.590Z,-20.5575,-70.7075,14.87,5.6,mb,,82,1.102,1.04,us,usc000p2l5,2014-04-03T17:25:54.367Z,"69km WSW of Iquique, Chile",earthquake
2014-04-03T09:18:26.250Z,-34.6902,54.2658,10,5,mb,,72,16.816,0.73,us,usc000p2l6,2014-04-03T17:20:55.964Z,"Southwest Indian Ridge",earthquake
2014-04-03T09:13:27.000Z,60.3988,-141.2812,24.8,1.3,ml,,,,1.25,ak,ak11211730,2014-04-03T09:31:04.553Z,"73km ENE of Cape Yakataga, Alaska",earthquake
2014-04-03T09:12:12.900Z,37.6033,-118.9947,7.2,0.2,Md,,190.8,0.00898315,0.04,nc,nc72192745,2014-04-03T17:56:07.073Z,"5km SSW of Mammoth Lakes, California",earthquake
2014-04-03T09:08:58.030Z,-20.222,-70.4683,26.14,5,mb,,99,0.701,0.88,us,usc000p2kb,2014-04-03T17:54:53.000Z,"33km W of Iquique, Chile",earthquake
2014-04-03T09:00:12.000Z,63.458,-147.1875,30,0.9,ml,,,,0.49,ak,ak11211706,2014-04-03T09:18:32.412Z,"88km E of Cantwell, Alaska",earthquake
2014-04-03T08:54:27.900Z,37.2845,-114.1798,10.2,1.2,Md,,158.4,0.24254513,0.27,uu,uu60063162,2014-04-03T17:35:23.000Z,"45km SE of Caliente, Nevada",earthquake
2014-04-03T08:44:04.180Z,-20.5041,-70.6525,22.78,4.7,mb,,108,1.03,1.15,us,usc000p2j0,2014-04-03T17:58:21.000Z,"61km WSW of Iquique, Chile",earthquake
2014-04-03T08:36:33.000Z,59.7973,-152.0833,33.5,1.2,ml,,,,0.78,ak,ak11211636,2014-04-03T08:46:24.104Z,"14km W of Anchor Point, Alaska",earthquake
2014-04-03T08:28:51.020Z,-19.9116,-71.0034,14.63,4.8,mb,,139,0.886,1.13,us,usc000p2iv,2014-04-03T18:00:53.000Z,"96km WNW of Iquique, Chile",earthquake
2014-04-03T08:27:00.500Z,38.7882,-122.7457,1.9,0.6,Md,,75.6,0.00898315,0.01,nc,nc72192740,2014-04-03T10:00:10.597Z,"1km NE of The Geysers, California",earthquake
2014-04-03T08:26:14.000Z,59.956,-150.8009,24.1,1,ml,,,,0.08,ak,ak11211634,2014-04-03T08:46:23.211Z,"36km NE of Fritz Creek, Alaska",earthquake
2014-04-03T08:15:01.000Z,62.0597,-145.2767,15.6,1.5,ml,,,,1.22,ak,ak11211631,2014-04-03T08:34:26.044Z,"15km ESE of Glennallen, Alaska",earthquake
2014-04-03T08:06:13.200Z,35.7565,-120.3178,12.3,1.5,Md,,36,0.02694946,0.08,nc,nc72192730,2014-04-03T21:59:03.286Z,"12km NNE of Shandon, California",earthquake
2014-04-03T08:02:12.900Z,36.04,-117.8021667,1.32,0.06,ml,6,144,0.03086,0.13,ci,ci15485017,2014-04-03T15:20:43.208Z,"43km N of Inyokern, California",earthquake
2014-04-03T07:59:40.000Z,62.8433,-148.6693,17.8,0.3,ml,,,,0.13,ak,ak11211627,2014-04-03T08:22:02.558Z,"62km SSE of Cantwell, Alaska",earthquake
2014-04-03T07:58:21.000Z,61.9297,-151.0652,86.5,1.5,ml,,,,0.51,ak,ak11211604,2014-04-03T08:21:57.777Z,"57km WNW of Willow, Alaska",earthquake
2014-04-03T07:55:57.000Z,62.8683,-148.6155,15,0,ml,,,,0.25,ak,ak11211601,2014-04-03T16:48:57.625Z,"60km SSE of Cantwell, Alaska",earthquake
2014-04-03T07:46:36.000Z,61.0707,-141.2928,16.7,2.6,ml,,,,0.5,ak,ak11211591,2014-04-03T16:37:31.685Z,"128km NNE of Cape Yakataga, Alaska",earthquake
2014-04-03T07:39:05.000Z,59.2518,-136.3357,7.1,3.4,ml,,,,0.62,ak,ak11211587,2014-04-03T19:56:28.108Z,"50km W of Haines, Alaska",earthquake
2014-04-03T07:38:15.510Z,-20.2841,-70.8851,26.74,4.8,mb,,99,0.99,0.83,us,usc000p2gn,2014-04-04T08:14:14.000Z,"77km W of Iquique, Chile",earthquake
2014-04-03T07:37:40.600Z,19.7245,-155.7312,18.9,1.6,Md,,136.8,0.10779783,0.15,hv,hv60666871,2014-04-03T17:39:28.464Z,"24km SSE of Waikoloa, Hawaii",earthquake
2014-04-03T07:25:46.000Z,66.2863,-149.8387,13,2.5,ml,,,,1.23,ak,ak11211549,2014-04-03T15:28:18.121Z,"109km S of Coldfoot, Alaska",earthquake
2014-04-03T07:16:56.000Z,66.2023,-149.5449,15.7,2.6,ml,,,,1.01,ak,ak11211513,2014-04-03T15:19:37.583Z,"120km SSE of Coldfoot, Alaska",earthquake
2014-04-03T07:15:19.500Z,33.4878333,-116.531,6.9,0.58,ml,24,85,0.05989,0.05,ci,ci15485009,2014-04-03T15:24:43.150Z,"15km ESE of Anza, California",earthquake
2014-04-03T07:06:42.000Z,61.1422,-147.005,13.3,1.3,ml,,,,0.41,ak,ak11211509,2014-04-03T07:30:16.467Z,"35km W of Valdez, Alaska",earthquake
2014-04-03T06:54:36.000Z,60.5349,-147.7622,0,1.2,ml,,,,0.74,ak,ak11211508,2014-04-03T07:17:04.681Z,"56km ESE of Whittier, Alaska",earthquake
2014-04-03T06:54:31.400Z,-20.6632,-70.667,17.82,4.9,mb,,82,1.166,0.77,us,usc000p2fj,2014-04-03T14:57:06.104Z,"73km SW of Iquique, Chile",earthquake
2014-04-03T06:50:48.000Z,62.76,-151.6813,8.6,1.5,ml,,,,0.94,ak,ak11211505,2014-04-03T07:17:03.515Z,"94km WNW of Talkeetna, Alaska",earthquake
2014-04-03T06:47:51.400Z,38.7883,-122.7727,2.3,1,Md,,144,0.02694946,0.03,nc,nc72192725,2014-04-03T08:07:03.461Z,"1km NW of The Geysers, California",earthquake
2014-04-03T06:41:59.000Z,61.8405,-150.584,47.6,1.7,ml,,,,0.93,ak,ak11211498,2014-04-03T07:03:58.642Z,"30km WNW of Willow, Alaska",earthquake
2014-04-03T06:35:52.400Z,37.4115,-121.7223,6,1.1,Md,,86.4,0.05389892,0.02,nc,nc72192720,2014-04-03T07:38:05.278Z,"9km ENE of East Foothills, California",earthquake
2014-04-03T06:34:49.300Z,47.6697,-120.2965,0,1.8,Md,,144,0.07186522,0.15,uw,uw60734906,2014-04-03T18:25:23.377Z,"6km W of Entiat, Washington",earthquake
2014-04-03T06:28:44.848Z,38.5649,-119.353,9.6564,1.56,ml,12,112.77,0.09,0.1257,nn,nn00442730,2014-04-03T17:49:10.000Z,"24km S of Smith Valley, Nevada",earthquake
2014-04-03T06:25:58.540Z,36.0616667,-117.8986667,3.37,0.36,ml,6,243,0.06627,0.08,ci,ci15485001,2014-04-03T15:27:53.305Z,"46km N of Inyokern, California",earthquake
2014-04-03T06:20:18.794Z,37.3581,-117.0954,16.7497,0.68,ml,8,173.53,0.367,0.1129,nn,nn00442727,2014-04-03T18:16:00.000Z,"40km SSE of Goldfield, Nevada",earthquake
2014-04-03T06:17:54.250Z,36.1306667,-118.0511667,3.6,1.39,ml,11,133,0.1595,0.09,ci,ci15484993,2014-04-03T15:30:51.990Z,"52km S of Lone Pine, California",earthquake
2014-04-03T06:16:08.960Z,-18.9998,-69.3484,103.04,4.9,mb,,52,0.267,0.76,us,usc000p2el,2014-04-03T14:18:45.994Z,"91km SSE of Putre, Chile",earthquake
2014-04-03T06:12:53.900Z,36.406,-120.9877,6.2,1.9,Md,,72,0.03593261,0.08,nc,nc72192715,2014-04-03T21:19:04.066Z,"24km ENE of Greenfield, California",earthquake
2014-04-03T06:11:00.500Z,18.5701,-65.6621,79,2.1,Md,11,205.2,0.44466607,0.23,pr,pr14093002,2014-04-03T08:19:51.408Z,"22km NNE of Luquillo, Puerto Rico",earthquake
2014-04-03T06:08:46.000Z,63.1333,-150.9524,100,1.7,ml,,,,1.01,ak,ak11211444,2014-04-03T06:36:55.488Z,"99km NNW of Talkeetna, Alaska",earthquake
2014-04-03T06:08:19.000Z,65.4988,-150.0876,6.4,1,ml,,,,0.64,ak,ak11211442,2014-04-03T06:24:56.369Z,"61km NNE of Manley Hot Springs, Alaska",earthquake
2014-04-03T06:04:20.000Z,61.0547,-149.8316,14.5,2.6,ml,,,,1.01,ak,ak11211416,2014-04-04T06:03:53.405Z,"18km SSE of Anchorage, Alaska",earthquake
2014-04-03T05:51:44.840Z,-20.7733,-70.4011,26.86,5.5,mb,,129,0.895,1.08,us,usc000p2dx,2014-04-03T20:19:03.000Z,"66km SSW of Iquique, Chile",earthquake
2014-04-03T05:45:13.000Z,61.4213,-147.7897,22,1.7,ml,,,,0.91,ak,ak11211401,2014-04-03T06:00:52.215Z,"65km ESE of Lazy Mountain, Alaska",earthquake
2014-04-03T05:44:33.000Z,59.7719,-150.6141,48.1,0.3,ml,,,,0.39,ak,ak11211400,2014-04-03T06:00:51.292Z,"38km E of Fritz Creek, Alaska",earthquake
2014-04-03T05:44:04.800Z,19.7145,-155.7287,15.5,1.5,Md,,154.8,0.1527136,0.14,hv,hv60666851,2014-04-03T17:32:52.669Z,"25km ENE of Holualoa, Hawaii",earthquake
2014-04-03T05:34:32.260Z,-20.4579,-70.5976,20.94,5.2,mb,,127,0.965,0.85,us,usc000p2dh,2014-04-03T13:37:11.682Z,"54km WSW of Iquique, Chile",earthquake
2014-04-03T05:26:16.070Z,-20.8068,-70.5486,24.34,6.2,mwp,,133,1.019,1.37,us,usc000p2cs,2014-04-03T22:54:33.612Z,"77km SSW of Iquique, Chile",earthquake
2014-04-03T05:24:06.000Z,60.5082,-143.2469,7.5,0.8,ml,,,,0.51,ak,ak11211357,2014-04-03T16:22:49.223Z,"66km NW of Cape Yakataga, Alaska",earthquake
2014-04-03T05:24:05.600Z,37.4613,-110.5053,-0.7,2.1,Md,,201.6,0.51203971,0.28,uu,uu60063147,2014-04-03T15:13:11.263Z,"84km NNW of Kayenta, Arizona",earthquake
2014-04-03T05:24:02.000Z,53.2552,-164.546,24.4,2.1,ml,,,,0.33,ak,ak11212669,2014-04-03T16:35:57.398Z,"127km SE of Akutan, Alaska",earthquake
2014-04-03T05:17:11.640Z,-19.8244,-70.9428,16.6,4.8,mb,,142,0.804,1.15,us,usc000p2cp,2014-04-03T20:08:28.000Z,"94km WNW of Iquique, Chile",earthquake
2014-04-03T04:55:23.800Z,44.7463,-110.7652,7.7,2.1,Ml,,93.6,0.04491576,0.13,uu,uu60063142,2014-04-03T15:11:06.233Z,"28km ENE of West Yellowstone, Montana",earthquake
2014-04-03T04:53:37.860Z,-20.7466,-70.6891,10,4.9,mb,,141,1.161,1.19,us,usc000p2bw,2014-04-03T12:56:55.037Z,"81km SW of Iquique, Chile",earthquake
2014-04-03T04:49:55.000Z,62.2898,-151.89,98.6,1.3,ml,,,,0.34,ak,ak11211326,2014-04-03T16:22:46.929Z,"92km W of Talkeetna, Alaska",earthquake
2014-04-03T04:28:25.180Z,13.174,-90.3387,83.16,4.4,mb,,138,1.191,1.18,us,usc000p2b6,2014-04-03T05:02:11.491Z,"72km SW of Acajutla, El Salvador",earthquake
2014-04-03T04:24:46.000Z,53.7042,-166.0021,80.9,1.6,ml,,,,0.18,ak,ak11211282,2014-04-03T16:22:50.665Z,"39km ESE of Unalaska, Alaska",earthquake
2014-04-03T04:17:57.320Z,-20.6328,-70.8044,18.16,5.2,mb,,141,1.213,1.47,us,usc000p2av,2014-04-03T12:20:24.937Z,"82km WSW of Iquique, Chile",earthquake
2014-04-03T04:12:43.000Z,63.2073,-151.3302,10,2.2,ml,,,,0.9,ak,ak11211270,2014-04-03T04:28:24.632Z,"116km NNW of Talkeetna, Alaska",earthquake
2014-04-03T04:12:26.000Z,61.5893,-141.1607,7.8,0.4,ml,,,,0.42,ak,ak11211271,2014-04-03T16:09:53.635Z,"174km E of Chitina, Alaska",earthquake
2014-04-03T04:11:57.580Z,37.5923333,-119.0256667,3.73,0.39,md,12,201,0.01751,0.03,nc,nc72192680,2014-04-03T17:01:06.044Z,"7km SW of Mammoth Lakes, California",earthquake
2014-04-03T04:09:18.000Z,62.4607,-148.095,47.5,0.5,ml,,,,0.18,ak,ak11211269,2014-04-03T16:09:52.423Z,"83km NNE of Sutton-Alpine, Alaska",earthquake
2014-04-03T04:04:45.910Z,-20.3814,-70.5927,19.99,4.5,mb,,145,0.896,1.23,us,usc000p2a8,2014-04-03T12:07:22.842Z,"50km WSW of Iquique, Chile",earthquake
2014-04-03T03:45:55.020Z,-19.8546,-70.7734,21.26,5.1,mb,,113,0.664,0.83,us,usc000p2a1,2014-04-03T11:48:28.524Z,"77km WNW of Iquique, Chile",earthquake
2014-04-03T03:43:12.800Z,33.5116667,-116.4441667,12.63,0.76,ml,15,211,0.01936,0.09,ci,ci15484985,2014-04-03T15:37:13.030Z,"20km SW of La Quinta, California",earthquake
2014-04-03T03:40:32.430Z,-20.7551,-70.6485,31.47,4.9,mb,,141,1.122,1.15,us,usc000p29r,2014-04-03T11:43:08.226Z,"79km SW of Iquique, Chile",earthquake
2014-04-03T03:40:01.980Z,34.0363333,-117.2316667,17.85,1.31,ml,15,76,0.09904,0.09,ci,ci15484977,2014-04-03T15:42:20.260Z,"3km ESE of Loma Linda, California",earthquake
2014-04-03T03:29:39.000Z,63.2615,-149.4818,91,2,ml,,,,0.46,ak,ak11211236,2014-04-03T03:48:50.285Z,"30km WSW of Cantwell, Alaska",earthquake
2014-04-03T03:27:59.630Z,33.689,-116.7336667,19.76,0.48,ml,17,85,0.02744,0.21,ci,ci15484969,2014-04-03T15:54:01.370Z,"5km SSW of Idyllwild, California",earthquake
2014-04-03T03:20:41.200Z,38.9447,-111.3822,1.2,1.9,Md,,93.6,0.16169675,0.11,uu,uu60063132,2014-04-03T15:38:52.601Z,"27km SW of Ferron, Utah",earthquake
2014-04-03T03:17:51.000Z,62.0819,-150.6121,49.5,2.4,ml,,,,1.15,ak,ak11211207,2014-04-03T03:37:13.981Z,"37km SW of Talkeetna, Alaska",earthquake
2014-04-03T03:17:31.000Z,62.0793,-150.6126,57.9,2.3,ml,,,,1.23,ak,ak11211209,2014-04-03T03:37:14.922Z,"37km SW of Talkeetna, Alaska",earthquake
2014-04-03T03:11:21.400Z,38.9602,-111.3933,0.3,1.9,Ml,,50.4,0.17966306,0.17,uu,uu60063127,2014-04-08T16:19:10.354Z,"26km WSW of Ferron, Utah",earthquake
2014-04-03T03:11:14.910Z,-20.6334,-70.7337,10,5.8,mb,,134,1.179,0.96,us,usc000p28l,2014-04-03T04:06:00.721Z,"76km SW of Iquique, Chile",earthquake
2014-04-03T02:56:06.760Z,-20.7223,-70.5815,16.72,5.6,mb,,98,1.071,1.23,us,usc000p27s,2014-04-03T10:58:42.857Z,"71km SW of Iquique, Chile",earthquake
2014-04-03T02:53:24.075Z,38.0753,-118.277,9.1936,1.64,ml,13,66.6,0.251,0.0846,nn,nn00442718,2014-04-03T13:29:14.405Z,"58km SSE of Hawthorne, Nevada",earthquake
2014-04-03T02:45:05.300Z,38.958,-111.3915,1.3,2.4,Ml,,72,0.17966306,0.12,uu,uu60063112,2014-04-08T18:40:12.471Z,"26km SW of Ferron, Utah",earthquake
2014-04-03T02:44:07.000Z,63.5404,-150.9352,10.9,1.3,ml,,,,0.73,ak,ak11211182,2014-04-03T03:07:53.323Z,"100km W of Cantwell, Alaska",earthquake
2014-04-03T02:43:14.770Z,-20.518,-70.4979,31.09,7.7,mww,,83,0.981,1.27,us,usc000p27i,2014-04-08T07:20:44.867Z,"49km SW of Iquique, Chile",earthquake
2014-04-03T02:41:14.430Z,-20.0744,-70.9515,14.66,4.9,mb,,99,0.913,1.05,us,usc000p27e,2014-04-03T10:44:00.087Z,"86km W of Iquique, Chile",earthquake
2014-04-03T02:31:08.100Z,38.7855,-122.7508,3.7,0.9,Md,,86.4,0.01796631,0.07,nc,nc72192665,2014-04-03T02:45:08.796Z,"1km NNE of The Geysers, California",earthquake
2014-04-03T02:24:48.000Z,61.0658,-151.5159,72.7,1.5,ml,,,,0.89,ak,ak11211169,2014-04-03T02:42:19.938Z,"43km NNW of Nikiski, Alaska",earthquake
2014-04-03T02:21:07.730Z,33.9528333,-116.745,18.01,1.14,ml,20,75,0.09727,0.09,ci,ci15484953,2014-04-03T16:01:17.230Z,"5km NE of Cabazon, California",earthquake
2014-04-03T02:21:07.630Z,33.9536667,-116.7478333,18.65,0.99,ml,16,92,0.1185,0.13,ci,ci15484945,2014-04-03T14:05:36.840Z,"5km NE of Cabazon, California",earthquake
2014-04-03T02:11:33.000Z,60.1552,-150.925,70,1.1,ml,,,,,ak,ak11211164,2014-04-03T02:28:27.504Z,"31km SE of Cohoe, Alaska",earthquake
2014-04-03T02:05:10.000Z,62.0087,-151.1334,76.5,1.6,ml,,,,1.51,ak,ak11211156,2014-04-03T02:28:26.606Z,"63km WSW of Talkeetna, Alaska",earthquake
2014-04-03T01:58:31.440Z,-20.268,-70.5558,22.83,6.5,mww,,82,0.781,1.36,us,usc000p26f,2014-04-03T14:57:22.000Z,"43km W of Iquique, Chile",earthquake
2014-04-03T01:49:06.200Z,19.377,-65.7023,40,2.4,Md,8,277.2,1.12199579,0.21,pr,pr14093001,2014-04-03T03:26:16.213Z,"106km N of Vieques, Puerto Rico",earthquake
2014-04-03T01:46:06.670Z,35.3376667,-118.67,3.25,1.52,ml,14,115,0.1075,0.11,ci,ci15484937,2014-04-03T16:08:15.740Z,"20km NE of Arvin, California",earthquake
2014-04-03T01:42:44.870Z,36.0513333,-117.561,8.11,0.6,ml,7,114,0.05871,0.07,ci,ci15484929,2014-04-03T16:05:48.649Z,"34km NNW of Searles Valley, California",earthquake
2014-04-03T01:40:00.000Z,62.2065,-148.0809,24.3,1.2,ml,,,,0.65,ak,ak11211035,2014-04-03T02:05:04.282Z,"60km NE of Sutton-Alpine, Alaska",earthquake
2014-04-03T01:36:28.000Z,61.3141,-149.8367,31.4,1.3,ml,,,,0.93,ak,ak11211033,2014-04-03T02:05:03.042Z,"11km NNE of Anchorage, Alaska",earthquake
2014-04-03T01:34:23.390Z,38.7915001,-122.8059998,3.73,1,md,12,154,0.00391,0.02,nc,nc72192640,2014-04-03T02:12:04.830Z,"4km WNW of The Geysers, California",earthquake
2014-04-03T01:04:22.000Z,60.2619,-151.8492,49.4,1.8,ml,,,,0.85,ak,ak11211019,2014-04-03T01:17:38.226Z,"32km WSW of Cohoe, Alaska",earthquake
2014-04-03T00:58:11.000Z,61.1025,-149.8818,34.2,2.3,ml,,,,1.04,ak,ak11211003,2014-04-03T01:17:37.289Z,"12km S of Anchorage, Alaska",earthquake
2014-04-03T00:56:14.600Z,38.824,-122.8435,2.5,1,Md,,75.6,0.00898315,0.01,nc,nc72192635,2014-04-03T01:47:07.137Z,"9km NW of The Geysers, California",earthquake
2014-04-03T00:51:38.400Z,17.9423,-66.5554,11,2.1,Md,11,118.8,0.06198375,0.21,pr,pr14093000,2014-04-03T01:31:12.958Z,"8km SW of Potala Pastillo, Puerto Rico",earthquake
2014-04-03T00:50:06.400Z,37.9788,-118.7763,9.9,1.7,Md,,180,0.04491576,0.05,nc,nc72192630,2014-04-03T04:52:07.291Z,"40km NNE of Mammoth Lakes, California",earthquake
2014-04-03T00:47:37.000Z,59.5909,-151.6758,49.1,1.9,ml,,,,0.96,ak,ak11210998,2014-04-03T01:17:30.377Z,"9km SW of Homer, Alaska",earthquake
2014-04-03T00:42:20.350Z,33.136,-115.6866667,0.05,1.34,ml,5,262,0.07141,0.13,ci,ci15484921,2014-04-03T16:11:58.748Z,"12km NNW of Westmorland, California",earthquake
2014-04-03T00:41:35.800Z,36.5478,-121.1343,8.8,1.8,Md,,57.6,0.05389892,0.04,nc,nc72192625,2014-04-03T04:33:05.337Z,"21km NE of Soledad, California",earthquake
2014-04-03T00:41:24.000Z,61.1284,-148.4025,0,1.1,ml,,,,1.07,ak,ak11210996,2014-04-03T00:55:17.345Z,"42km NNE of Whittier, Alaska",earthquake
2014-04-03T00:31:58.000Z,63.4625,-151.3082,12.4,0.3,ml,,,,0.65,ak,ak11210995,2014-04-03T01:17:31.688Z,"117km W of Cantwell, Alaska",earthquake
2014-04-03T00:28:44.770Z,13.3532,-89.1834,71.22,4.4,mb,,145,0.334,1.36,us,usc000p243,2014-04-03T02:41:26.686Z,"21km SE of La Libertad, El Salvador",earthquake
2014-04-03T00:23:09.420Z,38.8063316,-122.8178329,3.41,1.65,md,37,89,0.009219,0.03,nc,nc72192610,2014-04-03T03:39:04.476Z,"6km WNW of The Geysers, California",earthquake
2014-04-03T00:09:39.100Z,40.3608,-124.7232,11,2.4,Md,,280.8,0.31441035,0.22,nc,nc72192605,2014-04-03T20:21:07.818Z,"45km WSW of Ferndale, California",earthquake
2014-04-03T00:07:28.000Z,38.8398,-122.8372,2.2,0.2,Md,,104.4,0,0.03,nc,nc72192600,2014-04-03T02:45:08.794Z,"9km NW of The Geysers, California",earthquake
2014-04-03T00:03:50.000Z,60.5105,-142.9111,12.6,0.6,ml,,,,0.46,ak,ak11210989,2014-04-03T00:43:52.175Z,"56km NNW of Cape Yakataga, Alaska",earthquake
2014-04-03T00:03:46.000Z,61.111,-148.2464,0,1.4,ml,,,,0.92,ak,ak11210988,2014-04-03T00:20:55.312Z,"44km NNE of Whittier, Alaska",earthquake
2014-04-03T00:01:16.590Z,-19.7251,-71.1653,19.02,5.1,mb,,139,0.99,1.34,us,usc000p22l,2014-04-03T08:03:44.804Z,"120km WNW of Iquique, Chile",earthquake
2014-04-02T23:49:25.300Z,44.8278,-110.7732,3.6,1.4,Ml,,118.8,0.07186522,0.13,uu,uu60063087,2014-04-08T14:51:44.669Z,"32km NE of West Yellowstone, Montana",earthquake
2014-04-02T23:38:13.000Z,63.939,-148.971,0.1,2.2,ml,,,,0.89,ak,ak11210798,2014-04-02T23:56:28.859Z,"9km N of Healy, Alaska",earthquake
2014-04-02T23:22:47.940Z,39.1955,141.7657,55.64,5.6,mb,,85,3.009,1.37,us,usc000p20r,2014-04-04T15:23:24.213Z,"12km SW of Kamaishi, Japan",earthquake
2014-04-02T23:18:44.500Z,39.0417,-123.1198,4.9,1.5,Md,,133.2,0.06288207,0.03,nc,nc72192585,2014-04-03T02:12:04.832Z,"10km SSE of Talmage, California",earthquake
2014-04-02T23:15:07.400Z,38.8207,-122.7628,2.9,0.7,Md,,100.8,0.00898315,0.01,nc,nc72192580,2014-04-03T01:47:07.139Z,"3km W of Cobb, California",earthquake
2014-04-02T23:12:12.000Z,65.0035,-147.3306,0,1.3,ml,,,,1.14,ak,ak11210766,2014-04-02T23:33:32.918Z,"24km NNE of Badger, Alaska",earthquake
2014-04-02T23:05:14.670Z,35.1305,-118.1818333,5.24,1.39,ml,8,109,0.1914,0.26,ci,ci15484913,2014-04-03T00:31:06.948Z,"8km N of Mojave, California",earthquake
2014-04-02T23:04:57.000Z,65.7192,-148.4478,13.8,1.7,ml,,,,0.93,ak,ak11210743,2014-04-02T23:33:42.446Z,"99km NNW of Ester, Alaska",earthquake
2014-04-02T23:01:06.000Z,63.2189,-150.3983,100,2.2,ml,,,,0.77,ak,ak11210738,2014-04-02T23:21:45.811Z,"75km WSW of Cantwell, Alaska",earthquake
